mu,omega,alpha[1],beta[1]
0.013497947366992622,0.6537984425010288,0.3737209236812671,0.5220459414320273
-0.004698613854146955,0.30308893032900197,0.3182501637957368,0.6646396492975425
0.017088849036269296,0.6082912889509506,0.42558591163843074,0.5035701873729381
-0.007966411002534833,0.5542056661775108,0.2934736353774515,0.6396266708131404
-0.03755192026187155,0.5177283922142355,0.2424095497808498,0.7225386327667795
-0.018201352239175544,0.4560520539734761,0.33829192548020426,0.6533555444457187
0.01679469124782603,0.41860108343903674,0.3341668745406777,0.6476758283801157
-0.007462761380362889,0.6461873100431559,0.3109287883672355,0.6291822691677077
-0.018670251877801296,0.4356619761208307,0.2504083371842101,0.7069615677615845
0.0006865871813487075,0.2869247010600612,0.28700975496070047,0.692756655424246
-0.021798519698686,0.5036476003173355,0.3039579282819228,0.6233016297217943
-0.0018947957819816907,0.36181431869481767,0.2818588426095109,0.6786745902814714
0.015294238318955588,0.49382060082637746,0.33695680728811717,0.6339689340049972
-0.02040527796847564,0.47502669463986014,0.40343562786237563,0.537976222051184
-0.018058779447584494,0.6321001975298856,0.24962822037226534,0.6463646375498843
0.013019499324761838,0.4426505132108734,0.40575633771146197,0.5868885978232031
0.0031827767214288784,0.709883714295122,0.4205829514089618,0.5072223394215102
0.02377628283041902,0.2633409209751526,0.2705903645460814,0.7196646762696843
-0.041057234800883684,0.48893017578520165,0.3418832142730533,0.6145414299710606
0.00538263307728735,0.49368459244004326,0.3979532913642433,0.5784783315841175
-0.03057533544746832,0.44946278174701637,0.3547419294722996,0.6027869053075107
-0.034901150158427124,0.5508162948685966,0.3445236246362746,0.6128801352718255
-0.014983119498119896,0.3126550178063803,0.267053267324294,0.7307071157361943
-0.04499251346229785,0.34145985158895725,0.3348971560895444,0.6494155858427021
-0.042222411232358044,0.547312456174986,0.3359144538180265,0.5812366221108614
-0.004376634859492832,0.4376302576820417,0.3282346315815641,0.6632069517773048
0.017083588204639094,0.3397056752063002,0.34448361500095087,0.6401365666596494
0.011416316199237586,0.38024478614476165,0.3876184694599148,0.5877805234609762
-0.007184667533456093,0.43533651222360453,0.3367165860854756,0.6401413553428135
-0.009164566627663098,0.6464440342366304,0.4252882103400846,0.5117986894751192
-0.05749817033892761,0.6152561464385532,0.41211705670521753,0.5587243858159152
-0.010330119569565518,0.6268540306604806,0.39486929566265716,0.5751421681848973
-0.021534318320233205,0.31606255764467395,0.30961168863482863,0.6650775844126804
0.0008031127807757565,0.367994917519252,0.26802722910481164,0.719852024224365
-0.018484742849848246,0.35913320124098475,0.29931224637767917,0.6582033754145766
-0.020090157068914184,0.36263510800272153,0.35355446517773204,0.6171679798280347
-0.01962612210151389,0.6461008452291888,0.34769409216567065,0.60642684325218
-0.021427223556186495,0.4850438427875099,0.39687340055335396,0.5952778963337202
-0.025439480584644174,0.3977456322679475,0.3782533844410627,0.5900236022553714
-0.03537729954496953,0.6167911603101006,0.3596465302204254,0.587868769360966
-0.012822060140755067,0.5642061649923137,0.32414721284524967,0.5577301172768063
-0.03045520463303112,0.23584675939505326,0.30370947528845205,0.6771927746587538
-0.0023804996300379033,0.4873649233987474,0.3237469799750956,0.6054398105844644
-0.022174119980010225,0.45794337561075643,0.30333903014289726,0.6891513520214603
-0.026974338563952063,0.6075475841814757,0.37084232580249027,0.5738714093531527
-0.0029152238044623333,0.42579403370981495,0.4111695472661565,0.561099276139871
-0.027896592063879344,0.45476290094796845,0.3962584285517361,0.5838276014002823
0.011480792812199834,0.5079551912701824,0.3448474249763966,0.6319009319033956
-0.02619062267415659,0.5825130361102965,0.3276002967936766,0.5834582162446396
-0.03407043859192,0.5629332032760344,0.3762838786757221,0.6030658509998346
0.014225404031967091,0.5657074048075951,0.4543011315152999,0.5251939801065919
-0.03017471813185648,0.6044247300381743,0.4041897450748329,0.5851333853904218
-0.024440583280959723,0.44758425080520026,0.3482603466968411,0.6252282923911282
-0.01906294896030216,0.3948088760536193,0.3699375357017903,0.6257671337445381
-0.0046916184447056,0.4146626915854369,0.264772030879715,0.7052804535341103
-0.05516474863280197,0.36800048223373283,0.3765754132195286,0.59391845048042
-0.010424110046434423,0.3544238063058656,0.3430610434966186,0.6554657996619224
0.017426041155340896,0.7045804911879752,0.4298063870794716,0.5088370106765664
0.003885030138968038,0.5329953819999917,0.35792415583244674,0.601049814006755
