date,close,log_return,simple_return,forecast_log_return,forecast_volatility,split,forecast_return_p05,forecast_return_p50,forecast_return_p95,ito_drift_annual,previous_close,forecast_close,forecast_close_p05,forecast_close_p95,direction_actual,direction_forecast,signal,turnover,strategy_return,benchmark_return,strategy_equity,benchmark_equity,point_change,strategy_points,benchmark_points,strategy_cumulative_points,benchmark_cumulative_points,entry,exit,signal_name
2023-02-08,27.2,-0.010969031370574367,-0.01090909090909098,-0.0007931860687096066,0.01830483465214635,test,-0.030910358941966965,-0.0018656110347243374,0.028061600654824735,-0.15760969030365615,27.5,27.478196031555647,26.662968249152673,28.282623496056612,0,0,0,0.0,-0.0,-0.01090909090909098,1.0,0.9855072463768111,-0.3000000000000007,-0.0,-0.3000000000000007,0.0,-0.40000000000000213,0,0,ito_bayes_garch
2023-02-09,27.1,-0.003683245416296277,-0.00367647058823517,-0.0008384905909710272,0.017173161701105995,test,-0.031622521942111056,-0.0013052615833338004,0.02707583285004895,-0.1740784715795237,27.2,27.17720261495769,26.35332495717567,27.946523419333857,0,0,0,0.0,-0.0,-0.00367647058823517,1.0,0.9818840579710141,-0.09999999999999787,-0.0,-0.09999999999999787,0.0,-0.5,0,0,ito_bayes_garch
2023-02-10,27.0,-0.003696861881326008,-0.0036900369003690647,-0.0007743467121787868,0.015289150745926202,test,-0.025251659794357166,-0.00034715350854284087,0.02511208566727466,-0.16559648909772975,27.1,27.079023326757092,26.424247858356694,27.7891543575674,0,0,0,0.0,-0.0,-0.0036900369003690647,1.0,0.978260869565217,-0.10000000000000142,-0.0,-0.10000000000000142,0.0,-0.6000000000000014,0,0,ito_bayes_garch
2023-02-13,26.7,-0.01117330059812538,-0.011111111111111183,-0.0007763549235567875,0.01402435320940052,test,-0.02120589510607946,-0.0026298410882118137,0.02087378674409813,-0.17076355511029617,27.0,26.97904655177275,26.433468961146836,27.569515536296322,0,0,0,0.0,-0.0,-0.011111111111111183,1.0,0.9673913043478256,-0.3000000000000007,-0.0,-0.3000000000000007,0.0,-0.9000000000000021,0,0,ito_bayes_garch
2023-02-14,26.45,-0.009407407101895249,-0.009363295880149836,-0.0008970296504692038,0.014573117598909452,test,-0.025320585748142287,-0.0005021928903724917,0.023625333761698016,-0.19922586454751606,26.7,26.676060047361446,26.032427687962944,27.33830682805458,0,0,0,0.0,-0.0,-0.009363295880149836,1.0,0.9583333333333328,-0.25,-0.0,-0.25,0.0,-1.1500000000000021,0,0,ito_bayes_garch
2023-02-15,26.45,0.0,0.0,-0.0009029583927915204,0.014453711680818071,test,-0.023803098468148723,-0.0009633511111940906,0.020928444800509052,-0.2011591748006382,26.45,26.42612753005621,25.827842064120926,27.009390534337154,0,0,0,0.0,0.0,0.0,1.0,0.9583333333333328,0.0,0.0,0.0,0.0,-1.1500000000000021,0,0,ito_bayes_garch
2023-02-16,26.7,0.009407407101895249,0.00945179584120992,-0.0009603375080240215,0.013285821021143241,test,-0.02181021338424318,-0.0010878923129501073,0.02108713489794232,-0.21968341263827984,26.45,26.424611265740886,25.879365308219864,27.01367699725327,1,0,0,0.0,0.0,0.00945179584120992,1.0,0.9673913043478256,0.25,0.0,0.25,0.0,-0.9000000000000021,0,0,ito_bayes_garch
2023-02-17,26.75,0.0018709079358116831,0.0018726591760300781,-0.0009465955249705508,0.013739509575588124,test,-0.023210918082728235,-0.0006380553756969515,0.020294108061744316,-0.2146909173709534,26.7,26.674737857884956,26.087405430900994,27.247388276940185,1,0,0,0.0,0.0,0.0018726591760300781,1.0,0.9692028985507243,0.05000000000000071,0.0,0.05000000000000071,0.0,-0.8500000000000014,0,0,ito_bayes_garch
2023-02-20,27.05,0.011152531950475275,0.011214953271028172,-0.0009736359802891274,0.012865745355255283,test,-0.022794797076543985,-0.0015771767942311657,0.019333630162389186,-0.22441938292636915,26.75,26.723967912472258,26.1471363592888,27.272206413516727,1,0,0,0.0,0.0,0.011214953271028172,1.0,0.9800724637681157,0.3000000000000007,0.0,0.3000000000000007,0.0,-0.5500000000000007,0,0,ito_bayes_garch
2023-02-21,27.15,0.0036900410874536327,0.003696857670979492,-0.0008493098710391482,0.013951403320503495,test,-0.024785277939300264,-0.0011078297574448853,0.02262173714348146,-0.18944024236840243,27.05,27.02703592117819,26.387798554580748,27.668891800982184,1,0,0,0.0,0.0,0.003696857670979492,1.0,0.9836956521739126,0.09999999999999787,0.0,0.09999999999999787,0.0,-0.45000000000000284,0,0,ito_bayes_garch
2023-02-22,26.5,-0.024232313387767768,-0.023941068139963106,-0.0009546160549779018,0.013139379701534787,test,-0.02276899727477686,-0.0017385090737316727,0.0200702747056768,-0.21873793297175476,27.15,27.12409454095819,26.538806262984583,27.700412951695604,0,0,0,0.0,-0.0,-0.023941068139963106,1.0,0.9601449275362316,-0.6499999999999986,-0.0,-0.6499999999999986,0.0,-1.1000000000000014,0,0,ito_bayes_garch
2023-02-23,26.5,0.0,0.0,-0.0011828910412487968,0.018892239949997194,test,-0.03096104920884021,-0.0005470694511964225,0.02825366167400771,-0.2530428855753035,26.5,26.46867191991248,25.692103394779156,27.2593994251398,0,0,0,0.0,0.0,0.0,1.0,0.9601449275362316,0.0,0.0,0.0,0.0,-1.1000000000000014,0,0,ito_bayes_garch
2023-02-24,26.45,-0.001888574687868072,-0.0018867924528301883,-0.0011584820647109221,0.01630123170178028,test,-0.026708576809667615,-0.0011619580797346588,0.027044966532309287,-0.2584128381275617,26.5,26.469318000989418,25.801590986830384,27.226471025696114,0,0,0,0.0,-0.0,-0.0018867924528301883,1.0,0.958333333333333,-0.05000000000000071,-0.0,-0.05000000000000071,0.0,-1.1500000000000021,0,0,ito_bayes_garch
2023-02-27,26.25,-0.0075901692666757725,-0.007561436672967825,-0.0009489049056265488,0.014559642380027195,test,-0.024041153288032524,0.0006678452491333069,0.024609569549956405,-0.21235491437440449,26.45,26.424913369541905,25.82169435360546,27.108998692849536,0,0,0,0.0,-0.0,-0.007561436672967825,1.0,0.9510869565217389,-0.1999999999999993,-0.0,-0.1999999999999993,0.0,-1.3500000000000014,0,0,ito_bayes_garch
2023-02-28,26.3,0.001902950146086102,0.0019047619047618536,-0.0009535852485264541,0.014069774930279895,test,-0.024823287422335055,0.0004296252069746168,0.021537967183538707,-0.21529622573613266,26.25,26.224980318321784,25.606409765631742,26.82150406399241,1,0,0,0.0,0.0,0.0019047619047618536,1.0,0.9528985507246374,0.05000000000000071,0.0,0.05000000000000071,0.0,-1.3000000000000007,0,0,ito_bayes_garch
2023-03-01,26.35,0.0018993358036527574,0.0019011406844107182,-0.0009567784332323498,0.01308803983968333,test,-0.022193307075285138,-0.0004936221346190665,0.020153567919716397,-0.21944516713091655,26.3,26.274848761206087,25.722745312552227,26.835415985296233,1,0,0,0.0,0.0,0.0019011406844107182,1.0,0.954710144927536,0.05000000000000071,0.0,0.05000000000000071,0.0,-1.25,0,0,ito_bayes_garch
2023-03-02,26.4,0.0018957351648989373,0.001897533206830948,-0.0010700214861540096,0.012453317714124838,test,-0.020321463594766203,-0.0009484450863865366,0.019325293524918043,-0.2500149205904847,26.35,26.321820013124274,25.819933538737025,26.864173761671697,1,0,0,0.0,0.0,0.001897533206830948,1.0,0.9565217391304344,0.04999999999999716,0.0,0.04999999999999716,0.0,-1.2000000000000028,0,0,ito_bayes_garch
2023-03-03,26.35,-0.0018957351648989373,-0.0018939393939393367,-0.0009379561443254525,0.012047972244503583,test,-0.02173909768487431,-0.000776887614577438,0.019980878682455662,-0.21797922144312282,26.4,26.375249567014695,25.832281028151705,26.932800381154223,0,0,0,0.0,-0.0,-0.0018939393939393367,1.0,0.9547101449275359,-0.04999999999999716,-0.0,-0.04999999999999716,0.0,-1.25,0,0,ito_bayes_garch
2023-03-06,26.3,-0.0018993358036527574,-0.00189753320683117,-0.0008704575623426978,0.011776263221646011,test,-0.02034827711473233,-0.000388602379883406,0.01865383178385748,-0.20177981023554803,26.35,26.327073422986057,25.819241224715288,26.84614155143267,0,0,0,0.0,-0.0,-0.00189753320683117,1.0,0.9528985507246374,-0.05000000000000071,-0.0,-0.05000000000000071,0.0,-1.3000000000000007,0,0,ito_bayes_garch
2023-03-07,26.35,0.0018993358036527574,0.0019011406844107182,-0.0008152954871424112,0.011604534840744668,test,-0.019654548380236662,-0.001589754884437019,0.016874439638926066,-0.1883810674667729,26.3,26.278566467206687,25.78813212141999,26.747563332592044,1,0,0,0.0,0.0,0.0019011406844107182,1.0,0.954710144927536,0.05000000000000071,0.0,0.05000000000000071,0.0,-1.25,0,0,ito_bayes_garch
2023-03-08,26.5,0.005676458004804985,0.005692599620493288,-0.0008528928785332707,0.011510960696458029,test,-0.01926737691642792,-0.0011061226270702117,0.017133250133195894,-0.19812649273778418,26.35,26.32753585376757,25.847164336004766,26.805350821875525,1,0,0,0.0,0.0,0.005692599620493288,1.0,0.9601449275362316,0.14999999999999858,0.0,0.14999999999999858,0.0,-1.1000000000000014,0,0,ito_bayes_garch
2023-03-09,26.5,0.0,0.0,-0.0008456059665090513,0.011896982743769758,test,-0.02023285020771718,-0.0011972216685647644,0.017445056086762376,-0.195161755250434,26.5,26.47760091362276,25.96921720093954,26.96634990950122,0,0,0,0.0,0.0,0.0,1.0,0.9601449275362316,0.0,0.0,0.0,0.0,-1.1000000000000014,0,0,ito_bayes_garch
2023-03-10,26.55,0.0018850146957714031,0.0018867924528302993,-0.0008267911827003202,0.011623537575111037,test,-0.02063454618886833,-0.00037552548591467306,0.018255967403713314,-0.19122440031728727,26.5,26.478099088646236,25.95878756566781,26.9882260964447,1,0,0,0.0,0.0,0.0018867924528302993,1.0,0.9619565217391303,0.05000000000000071,0.0,0.05000000000000071,0.0,-1.0500000000000007,0,0,ito_bayes_garch
2023-03-13,26.65,0.0037594029239054194,0.0037664783427493465,-0.0006629922361838877,0.011516821585448951,test,-0.019255593565551777,-0.0007160203533227401,0.01759414903393016,-0.15025547849515333,26.55,26.53240338998179,26.04365462623724,27.021258193702238,1,0,0,0.0,0.0,0.0037664783427493465,1.0,0.9655797101449272,0.09999999999999787,0.0,0.09999999999999787,0.0,-0.9500000000000028,0,0,ito_bayes_garch
2023-03-14,26.5,-0.0056444176196768225,-0.0056285178236397115,-0.0006954889401601367,0.011619667915228006,test,-0.02023809143164856,-1.821875290297817e-05,0.01990685656569626,-0.15814743117362529,26.65,26.6314716636181,26.1160758894408,27.185833411892926,0,0,0,0.0,-0.0,-0.0056285178236397115,1.0,0.9601449275362316,-0.14999999999999858,-0.0,-0.14999999999999858,0.0,-1.1000000000000014,0,0,ito_bayes_garch
2023-03-15,27.0,0.018692133012152556,0.018867924528301883,-0.0008580428383247927,0.011908160182658363,test,-0.0189327558954451,-0.00029175397523203587,0.0183341593938855,-0.19826125892260293,26.5,26.47727161714192,26.003001589203492,26.990336442059387,1,0,0,0.0,0.0,0.018867924528301883,1.0,0.9782608695652171,0.5,0.0,0.5,0.0,-0.6000000000000014,0,0,ito_bayes_garch
2023-03-16,26.65,-0.013047715392475734,-0.012962962962963065,-0.0007955606001085753,0.01609275927940916,test,-0.026622242939683603,0.000223400036291904,0.026355007877308188,-0.1677801405403209,27.0,26.978528405906687,26.29068313672326,27.721045051500262,0,0,0,0.0,-0.0,-0.012962962962963065,1.0,0.9655797101449272,-0.3500000000000014,-0.0,-0.3500000000000014,0.0,-0.9500000000000028,0,0,ito_bayes_garch
2023-03-17,26.6,-0.001877934824199734,-0.0018761726078798668,-0.0008144952930017687,0.016260445018140023,test,-0.028152369166101074,-0.0016886139004903815,0.02440543718758124,-0.1718849590683961,26.65,26.628302537881396,25.910201758632155,27.30840657117735,0,0,0,0.0,-0.0,-0.0018761726078798668,1.0,0.9637681159420287,-0.04999999999999716,-0.0,-0.04999999999999716,0.0,-1.0,0,0,ito_bayes_garch
2023-03-20,26.4,-0.007547205635383136,-0.007518796992481258,-0.0007719628447409171,0.014518332728501645,test,-0.026235874768071956,-0.001285729419854005,0.023214966074709784,-0.16792207805934636,26.6,26.579473712115036,25.911200864232214,27.22474171883006,0,0,0,0.0,-0.0,-0.007518796992481258,1.0,0.9565217391304345,-0.20000000000000284,-0.0,-0.20000000000000284,0.0,-1.2000000000000028,0,0,ito_bayes_garch
2023-03-21,26.4,0.0,0.0,-0.000784926417665711,0.014025606085240758,test,-0.02230210449498743,-0.00037109817363057746,0.022687501371813423,-0.17295438321761497,26.4,26.37928607309135,25.817741371359055,27.005796051059324,0,0,0,0.0,0.0,0.0,1.0,0.9565217391304345,0.0,0.0,0.0,0.0,-1.2000000000000028,0,0,ito_bayes_garch
2023-03-22,26.4,0.0,0.0,-0.0007176980272885876,0.012997220312858245,test,-0.021191533152460588,-0.0005183651204528457,0.020691502249727513,-0.1594980368897486,26.4,26.38105956964733,25.84642974234759,26.951946265790422,0,0,0,0.0,0.0,0.0,1.0,0.9565217391304345,0.0,0.0,0.0,0.0,-1.2000000000000028,0,0,ito_bayes_garch
2023-03-23,26.4,0.0,0.0,-0.0007074405264884704,0.012332540830861898,test,-0.020818067618987003,-0.001245161642942432,0.01897269348167777,-0.1590218462259206,26.4,26.381330174774842,25.856084295728948,26.905660813548455,0,0,0,0.0,0.0,0.0,1.0,0.9565217391304345,0.0,0.0,0.0,0.0,-1.2000000000000028,0,0,ito_bayes_garch
2023-03-24,26.65,0.00942514045958287,0.009469696969697017,-0.0008867439475268679,0.011908883241539629,test,-0.01943834284422643,-0.0013103393686135821,0.017973182080115682,-0.20549171395614138,26.4,26.37660033607376,25.891783197476496,26.878781734009713,1,0,0,0.0,0.0,0.009469696969697017,1.0,0.9655797101449273,0.25,0.0,0.25,0.0,-0.9500000000000028,0,0,ito_bayes_garch
2023-03-27,26.65,0.0,0.0,-0.0007384101209856166,0.012944272203164305,test,-0.022430756176962927,-0.0005064334596646833,0.021392689476349636,-0.1648920608956273,26.65,26.63032863393745,26.058874824848434,27.226257041822784,0,0,0,0.0,0.0,0.0,1.0,0.9655797101449273,0.0,0.0,0.0,0.0,-0.9500000000000028,0,0,ito_bayes_garch
2023-03-28,26.7,0.0018744147943503542,0.0018761726078799779,-0.0007608557289594947,0.012287147378066852,test,-0.020419496057356205,-0.00015001052721866137,0.021196057139181303,-0.17262563688588667,26.65,26.629730906728913,26.11133874215233,27.220904005575566,1,0,0,0.0,0.0,0.0018761726078799779,1.0,0.9673913043478258,0.05000000000000071,0.0,0.05000000000000071,0.0,-0.9000000000000021,0,0,ito_bayes_garch
2023-03-29,26.75,0.0018709079358116831,0.0018726591760300781,-0.0006825645981414415,0.011931744510422485,test,-0.01832419870000516,-0.0005507484869628808,0.018836495358147007,-0.15397280737691835,26.7,26.6817817435054,26.215199252628057,27.20770106896386,1,0,0,0.0,0.0,0.0018726591760300781,1.0,0.9692028985507245,0.05000000000000071,0.0,0.05000000000000071,0.0,-0.8500000000000014,0,0,ito_bayes_garch
2023-03-30,26.85,0.0037313476128582046,0.0037383177570093906,-0.0006876075996206536,0.011709995433898406,test,-0.021002583527329147,-0.0010778276430305263,0.01728959645040252,-0.1558987250651011,26.75,26.731612819017297,26.194039629128383,27.216518038054822,1,0,0,0.0,0.0,0.0037383177570093906,1.0,0.9728260869565216,0.10000000000000142,0.0,0.10000000000000142,0.0,-0.75,0,0,ito_bayes_garch
2023-03-31,27.5,0.023920183717652144,0.024208566108007368,-0.0005689604964507083,0.011736475432766432,test,-0.020020952731150805,-0.0007414929248033997,0.017941677892614107,-0.12592208108731914,26.85,26.83472775573413,26.317782943078875,27.336081571688723,1,0,0,0.0,0.0,0.024208566108007368,1.0,0.9963768115942027,0.6499999999999986,0.0,0.6499999999999986,0.0,-0.10000000000000142,0,0,ito_bayes_garch
2023-04-03,29.0,0.05310982531394837,0.05454545454545445,-9.083303084937258e-05,0.0182931209008782,test,-0.03076481151349636,-0.00024737335079777186,0.029419955715877848,0.01935997552704286,27.5,27.497502205094502,26.66684925804531,28.3210674451776,1,0,0,0.0,0.0,0.05454545454545445,1.0,1.050724637681159,1.5,0.0,1.5,0.0,1.3999999999999986,0,0,ito_bayes_garch
2023-04-04,28.4,-0.020906684819313792,-0.020689655172413834,0.0005325012854664389,0.035165726089916166,test,-0.05256324553946204,-0.0007651270060741915,0.06230289503496194,0.2905080573004604,29.0,29.015446649593905,27.515035052351827,30.8642552110904,0,1,0,0.0,-0.0,-0.020689655172413834,1.0,1.0289855072463763,-0.6000000000000014,-0.0,-0.6000000000000014,0.0,0.7999999999999972,0,0,ito_bayes_garch
2023-04-05,27.75,-0.023153304974716793,-0.022887323943661886,0.0003051501810627895,0.030798824018674526,test,-0.051442588265461886,0.0014899214514925716,0.05051769240181506,0.19656746218867052,28.4,28.40866758753288,26.97597235183304,29.871559414238906,0,1,0,0.0,-0.0,-0.022887323943661886,1.0,1.0054347826086951,-0.6499999999999986,-0.0,-0.6499999999999986,0.0,0.14999999999999858,0,0,ito_bayes_garch
2023-04-06,27.25,-0.018182319083190457,-0.018018018018018056,0.0002691696578330595,0.02847090831220273,test,-0.043681643020935086,0.00013598201238800353,0.03982555602194564,0.17006401734673665,27.75,27.757470463370797,26.563927785679304,28.877461045251682,0,1,0,0.0,-0.0,-0.018018018018018056,1.0,0.9873188405797095,-0.5,-0.0,-0.5,0.0,-0.3500000000000014,0,0,ito_bayes_garch
2023-04-07,27.2,-0.0018365478073016916,-0.0018348623853211565,-0.00010820533534370009,0.02562755139647399,test,-0.04503161131460246,0.0007693970055402274,0.04122083810701422,0.0555853771703501,27.25,27.247051564133006,26.050107888780325,28.39674026608404,0,0,0,0.0,-0.0,-0.0018348623853211565,1.0,0.985507246376811,-0.05000000000000071,-0.0,-0.05000000000000071,0.0,-0.40000000000000213,0,0,ito_bayes_garch
2023-04-10,26.9,-0.011090686694158247,-0.011029411764705954,-0.00029792174589118636,0.02123650439084673,test,-0.03417888474862229,-0.0009084676007643995,0.03361185079733935,-0.018087128618853397,27.2,27.19189773549208,26.28604233346657,28.12978063179375,0,0,0,0.0,-0.0,-0.011029411764705954,1.0,0.9746376811594196,-0.3000000000000007,-0.0,-0.3000000000000007,0.0,-0.7000000000000028,0,0,ito_bayes_garch
2023-04-11,26.8,-0.0037243990909821,-0.0037174721189590088,-0.00038470988773788473,0.019177988033869053,test,-0.031402206484138204,-0.001960910935941207,0.0305901752193853,-0.05045108826428174,26.9,26.88965329438744,26.068405925024443,27.735590992551174,0,0,0,0.0,-0.0,-0.0037174721189590088,1.0,0.9710144927536226,-0.09999999999999787,-0.0,-0.09999999999999787,0.0,-0.8000000000000007,0,0,ito_bayes_garch
2023-04-12,26.55,-0.00937213982886309,-0.009328358208955279,-0.0005193145924081165,0.016711318874607216,test,-0.026732767456595957,-0.0011637877717949998,0.02806833539339727,-0.09550899374954315,26.8,26.78608598211243,26.09305325422688,27.562887798920993,0,0,0,0.0,-0.0,-0.009328358208955279,1.0,0.9619565217391298,-0.25,-0.0,-0.25,0.0,-1.0500000000000007,0,0,ito_bayes_garch
2023-04-13,26.5,-0.0018850146957714031,-0.0018832391713747842,-0.00039348637741730874,0.015839887308078598,test,-0.027703724351467427,0.0001888492298317515,0.024222453445503847,-0.06742006508813146,26.55,26.539554991798557,25.824561193870384,27.2009582138946,0,0,0,0.0,-0.0,-0.0018832391713747842,1.0,0.9601449275362313,-0.05000000000000071,-0.0,-0.05000000000000071,0.0,-1.1000000000000014,0,0,ito_bayes_garch
2023-04-14,26.45,-0.001888574687868072,-0.0018867924528301883,-0.0004263744445342795,0.014288286616124418,test,-0.02412627064490179,-0.0006148373150963349,0.024119656584851587,-0.0815932843497898,26.5,26.488703485663493,25.868304694833892,27.146941540082214,0,0,0,0.0,-0.0,-0.0018867924528301883,1.0,0.9583333333333327,-0.05000000000000071,-0.0,-0.05000000000000071,0.0,-1.1500000000000021,0,0,ito_bayes_garch
2023-04-17,26.45,0.0,0.0,-0.0005157649309291652,0.01324931751858014,test,-0.021619623238299263,-0.0008000702850680563,0.020018638905631374,-0.1077305158012192,26.45,26.436361535000238,25.8842981302896,26.984828406690486,0,0,0,0.0,0.0,0.0,1.0,0.9583333333333327,0.0,0.0,0.0,0.0,-1.1500000000000021,0,0,ito_bayes_garch
2023-04-18,26.4,-0.0018921481520379757,-0.001890359168241984,-0.0005085098151183507,0.012521915474441524,test,-0.02182058123092637,-0.0008649993263473716,0.02039434289912822,-0.10826978599573177,26.45,26.43655333456055,25.879096996319,26.9949686192266,0,0,0,0.0,-0.0,-0.001890359168241984,1.0,0.9565217391304341,-0.05000000000000071,-0.0,-0.05000000000000071,0.0,-1.2000000000000028,0,0,ito_bayes_garch
2023-04-19,26.3,-0.003795070968551695,-0.0037878787878786735,-0.0005209077904868222,0.012092985851447604,test,-0.01966095699344717,-0.0015079488869184044,0.01728166280419431,-0.1127295734116948,26.4,26.38625161546233,25.886019961700896,26.860200963548273,0,0,0,0.0,-0.0,-0.0037878787878786735,1.0,0.9528985507246371,-0.09999999999999787,-0.0,-0.09999999999999787,0.0,-1.3000000000000007,0,0,ito_bayes_garch
2023-04-20,26.3,0.0,0.0,-0.00014472144132172144,0.011968142739198327,test,-0.020117976918187525,-0.0008426251256611232,0.020184200112668246,-0.01831578185577057,26.3,26.29619410149744,25.77618393383387,26.836238025527024,0,0,0,0.0,0.0,0.0,1.0,0.9528985507246371,0.0,0.0,0.0,0.0,-1.3000000000000007,0,0,ito_bayes_garch
2023-04-21,26.35,0.0018993358036527574,0.0019011406844107182,-0.0004148649468164704,0.011683006811247705,test,-0.01834389070624557,0.00016570253355451754,0.018834080975299337,-0.08723895244474507,26.3,26.289091314870724,25.821953694093086,26.800030354828344,1,0,0,0.0,0.0,0.0019011406844107182,1.0,0.9547101449275358,0.05000000000000071,0.0,0.05000000000000071,0.0,-1.25,0,0,ito_bayes_garch
2023-04-24,26.3,-0.0018993358036527574,-0.00189753320683117,-0.00038402655040539773,0.011564418404261404,test,-0.020259205263957934,-0.0014281528647678821,0.018577712553096367,-0.07981514699687982,26.35,26.339882843149578,25.821541094742084,26.844098121562016,0,0,0,0.0,-0.0,-0.00189753320683117,1.0,0.9528985507246372,-0.05000000000000071,-0.0,-0.05000000000000071,0.0,-1.3000000000000007,0,0,ito_bayes_garch
2023-04-25,26.25,-0.001902950146086102,-0.0019011406844107182,-0.00040546221510545004,0.011472623053882863,test,-0.019066820835908552,-0.0007290469965003621,0.018645717520846518,-0.08548195052951883,26.3,26.289338505305416,25.803292971772784,26.794982683944554,0,0,0,0.0,-0.0,-0.0019011406844107182,1.0,0.9510869565217386,-0.05000000000000071,-0.0,-0.05000000000000071,0.0,-1.3500000000000014,0,0,ito_bayes_garch
2023-04-26,25.95,-0.011494379425735168,-0.011428571428571455,-0.00026039001101175395,0.011413772054006585,test,-0.019269388167895724,-0.0010616581024894532,0.018398000443980572,-0.04909231391227075,26.25,26.243165652047526,25.74902084293674,26.737417516893952,0,0,0,0.0,-0.0,-0.011428571428571455,1.0,0.9402173913043472,-0.3000000000000007,-0.0,-0.3000000000000007,0.0,-1.6500000000000021,0,0,ito_bayes_garch
2023-04-27,25.25,-0.02734545389052867,-0.026974951830443183,-0.00026263505850606934,0.013175883136824268,test,-0.022420467036052216,0.00016132053741871942,0.020499521692014282,-0.044229263093289256,25.95,25.943185515132253,25.374662647045085,26.487452526747777,0,0,0,0.0,-0.0,-0.026974951830443183,1.0,0.9148550724637675,-0.6999999999999993,-0.0,-0.6999999999999993,0.0,-2.3500000000000014,0,0,ito_bayes_garch
